"id_prestador","ds_situacao","ds_tipo_pessoa","nm_prestador","ds_municipio","ds_estado","dt_inclusao","ds_tipo","ds_classificacao"
532,"ATIVO","PESSOA FÍSICA","Wilson Roberto de Souza","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
542,"INATIVO","PESSOA FÍSICA","Lygia Maria Piva Nicoletti","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
548,"ATIVO","PESSOA FÍSICA","AMADEU CHERUBINI NETO","Sao Jose do Rio Preto","SP","1998-02-03","Rede Prestadora Contratualizada - Rio Preto - XML","Profissionais (Médicos, Terapêutas...)"
552,"ATIVO","PESSOA FÍSICA","Marilice Matos D'Aglio Pastore","Sao Paulo","SP","1998-02-04","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
615,"INATIVO","PESSOA FÍSICA","Flavio Fontes Pirozzi","Sao Jose do Rio Preto","SP","2012-02-15","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
616,"ATIVO","PESSOA FÍSICA","JOAO CARLOS DE MAURO FILHO","Potirendaba","SP","2010-12-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
570,"INATIVO","PESSOA FÍSICA","Luiz Alberto de Souza Ciorlia","Sao Jose do Rio Preto","SP","1994-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
609,"ATIVO","PESSOA FÍSICA","LUCAS GIRADE SOUZA","Sao Jose do Rio Preto","SP","2021-12-15","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
610,"ATIVO","PESSOA FÍSICA","EGBERTO PALMEGIANI JUNIOR","Sao Jose do Rio Preto","SP","2008-07-07","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
611,"ATIVO","PESSOA FÍSICA","EDUARDO PALMEGIANI","Sao Jose do Rio Preto","SP","2012-04-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
612,"ATIVO","PESSOA FÍSICA","BRUNA TRAMONTE DE OLIVEIRA","Sao Jose do Rio Preto","SP","2020-05-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
613,"ATIVO","PESSOA FÍSICA","BARBARA TRAMONTE DE OLIVEIRA ","Sao Jose do Rio Preto","SP","2021-04-12","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
614,"ATIVO","PESSOA FÍSICA","Ana Paula Tolentino Chaves","Sao Jose do Rio Preto","SP","2016-05-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
617,"INATIVO","PESSOA FÍSICA","Marcia Akashi Hernandes Dib","Sao Jose do Rio Preto","SP","2002-08-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
618,"ATIVO","PESSOA FÍSICA","ALEXANDRE GANDOLFI","Sao Jose do Rio Preto","SP","2011-04-12","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
631,"ATIVO","PESSOA FÍSICA","GUILHERME SALOMÃO GORAYEB","Sao Jose do Rio Preto","SP","2011-02-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
632,"ATIVO","PESSOA FÍSICA","LEANDRO CANNIZZA PACHECO","Sao Jose do Rio Preto","SP","2018-04-03","Rede Prestadora Contratualizada - Rio Preto - XML","Profissionais (Médicos, Terapêutas...)"
619,"ATIVO","PESSOA FÍSICA","Augusto Gandolfi","Sao Jose do Rio Preto","SP","2016-06-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
633,"INATIVO","PESSOA FÍSICA","Sergio Luiz Munia","Guaira","SP","2003-08-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
620,"ATIVO","PESSOA FÍSICA","Antonio Helio Garcia Pozetti","Sao Jose do Rio Preto","SP","2014-04-04","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
621,"INATIVO","PESSOA FÍSICA","Valeria Barbedo Rivelli Benfatti","Sao Jose do Rio Preto","SP","2010-12-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
622,"INATIVO","PESSOA FÍSICA","Debora Rivelli Benfatti","Sao Jose do Rio Preto","SP","2010-12-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
623,"ATIVO","PESSOA FÍSICA","ANA BEATRIZ GODINHO ARANJUES GODOY","Sao Jose do Rio Preto","SP","2016-07-13","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
624,"ATIVO","PESSOA FÍSICA","Daniel Nicoletti Cesar","Sao Jose do Rio Preto","SP","2019-10-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
625,"ATIVO","PESSOA FÍSICA","Carolina Nogueira Fioroni","Sao Jose do Rio Preto","SP","2018-02-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
626,"ATIVO","PESSOA FÍSICA","Matheus Longo Baraldo Gomes","Sao Jose do Rio Preto","SP","2016-03-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
627,"INATIVO","PESSOA FÍSICA","Thiago Vinicius Bifano","Sao Jose do Rio Preto","SP","2012-06-12","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
628,"ATIVO","PESSOA FÍSICA","Mariana Facio Jabur","Sao Jose do Rio Preto","SP","2013-10-30","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
629,"INATIVO","PESSOA FÍSICA","Ana Paula Pina Borges","Sao Jose do Rio Preto","SP","2015-10-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
630,"ATIVO","PESSOA FÍSICA","Fernanda Salomao Gorayeb Polacchini","Sao Jose do Rio Preto","SP","2008-11-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
634,"ATIVO","PESSOA FÍSICA","LUCIANA VASCONCELOS MUNIA ","Sao Jose do Rio Preto","SP","2010-06-17","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
635,"ATIVO","PESSOA FÍSICA","BRUNA PESTANA DE SOUZA","Sao Jose do Rio Preto","SP","2019-04-12","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
3389,"ATIVO","PESSOA FÍSICA","Gabriela Lourencao Bertoluci","Tanabi","SP","2024-03-26","SAD","Não Contratualizado - SAD"
2851,"ATIVO","PESSOA FÍSICA","MARCELA ALVES DE URZEDO PIRES ","Iturama","MG","2023-05-26","Rede Prestadora Contratualizada - Uberaba - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1581,"ATIVO","PESSOA FÍSICA","LIGIA PROCOPIO PINTO MORO","Jose Bonifacio","SP","2017-09-21","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1579,"INATIVO","PESSOA FÍSICA","Rosemary Morelli Trombeta","Potirendaba","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1578,"INATIVO","PESSOA FÍSICA","Rosangela Minto Tostes dos Santos","Sao Jose do Rio Preto","SP","2006-11-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1580,"INATIVO","PESSOA FÍSICA","Celia Eunice Libano Cal Garcia","Sao Jose do Rio Preto","SP","1998-11-23","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1582,"INATIVO","PESSOA FÍSICA","Natalia Araujo Cera Franco","Sao Jose do Rio Preto","SP","2017-05-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1583,"INATIVO","PESSOA FÍSICA","Elaine Marques","General Salgado","SP","2000-09-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1584,"ATIVO","PESSOA FÍSICA","JOELMA CAPARROZ","Sao Jose do Rio Preto","SP","2022-05-19","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1585,"ATIVO","PESSOA FÍSICA","HENRIQUE GANDOLFI","Sao Jose do Rio Preto","SP","2007-06-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1586,"INATIVO","PESSOA FÍSICA","Maria Inez Barbosa Lima","Bady Bassitt","SP","2002-09-10","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1588,"INATIVO","PESSOA FÍSICA","Sabrina Christina Meneses Dalla Pria","Sao Jose do Rio Preto","SP","2006-06-09","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1587,"INATIVO","PESSOA FÍSICA","JOHNY WILSON MODA","Sao Jose do Rio Preto","SP","2008-05-02","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1591,"ATIVO","PESSOA FÍSICA","Barbara Cristina Beneton Pinto","Sao Jose do Rio Preto","SP","2021-02-16","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
2968,"INATIVO","PESSOA FÍSICA","Betania Galina","Frutal","MG","2023-01-01","SAD","Não Contratualizado - SAD"
1592,"ATIVO","PESSOA FÍSICA","MIRELE GILIOTI PASSARINI","Sao Jose do Rio Preto","SP","2012-05-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1596,"INATIVO","PESSOA FÍSICA","Alini Danieli Viana Sabino","Onda Verde","SP","2002-11-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1612,"INATIVO","PESSOA FÍSICA","Michelle Ribeiro de Queiroz","Sao Jose do Rio Preto","SP","2015-05-04","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1611,"INATIVO","PESSOA FÍSICA","JOSE LIBERATO FERREIRA CABOCLO","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
2971,"ATIVO","PESSOA FÍSICA","Thais Chaves Lourenco","Potirendaba","SP","2023-01-01","SAD","Não Contratualizado - SAD"
1646,"ATIVO","PESSOA FÍSICA","EVARISTO DANE DE OLIVEIRA","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1624,"ATIVO","PESSOA FÍSICA","PATRICIA AMORIM DIAS","Sao Jose do Rio Preto","SP","2019-10-02","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1649,"ATIVO","PESSOA FÍSICA","MARIO JABUR FILHO","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1650,"ATIVO","PESSOA FÍSICA","KASSIM MOHAMEDE KASSIM HUSSAIN","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1645,"ATIVO","PESSOA FÍSICA","PAULO CESAR BONADIO","Sao Jose do Rio Preto","SP","1992-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
2985,"ATIVO","PESSOA FÍSICA","Marcio Matheus Rosa de Oliveira","Jose Bonifacio","SP","2023-01-01","SAD","Não Contratualizado - SAD"
1657,"ATIVO","PESSOA FÍSICA","JOAO BOSCO DE OLIVEIRA MANSUR","Sao Jose do Rio Preto","SP","2012-08-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1658,"ATIVO","PESSOA FÍSICA","ANTONIO EDIR GUIZILINI","Sao Jose do Rio Preto","SP","1994-02-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1672,"ATIVO","PESSOA FÍSICA","LUIZ ANTONIO GUBOLINO","Potirendaba","SP","1999-09-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1667,"INATIVO","PESSOA FÍSICA","Airton Jose Mendes","Potirendaba","SP","2005-12-07","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1673,"INATIVO","PESSOA FÍSICA","FABIO RICARDO DA SILVA ARAUJO","Sao Jose do Rio Preto","SP","2009-01-20","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1675,"ATIVO","PESSOA FÍSICA","ISABELA BOVAROTI DE OLIVEIRA","Sao Jose do Rio Preto","SP","2020-02-03","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1674,"INATIVO","PESSOA FÍSICA","Meire Cristina Rissato Peres","Potirendaba","SP","2011-08-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1676,"ATIVO","PESSOA FÍSICA","GRAZIELA SANTOS FERNANDES CAPELIN","Sao Jose do Rio Preto","SP","2012-01-10","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1677,"ATIVO","PESSOA FÍSICA","NATALIA OTTAVIANI COLOMBO DO VALE","Bady Bassitt","SP","2012-01-27","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1678,"INATIVO","PESSOA FÍSICA","DANIELA DE CAMARGO ALVARO","Sao Jose do Rio Preto","SP","2020-01-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1679,"INATIVO","PESSOA FÍSICA","Natalia Braga Foizer","Sao Jose do Rio Preto","SP","2017-09-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1701,"INATIVO","PESSOA FÍSICA","MARIA LUCIA FONTES","Sao Jose do Rio Preto","SP","2014-07-11","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1706,"ATIVO","PESSOA FÍSICA","JULIANA DE OLIVEIRA LIMA","Sao Jose do Rio Preto","SP","2009-06-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
2974,"ATIVO","PESSOA FÍSICA","Rodrigo Russo","Potirendaba","SP","2023-01-01","SAD","Não Contratualizado - SAD"
1707,"INATIVO","PESSOA FÍSICA","SILVIA CRISTINA MADI PINHEIRO MORETTE","Mirassol","SP","2012-01-26","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1713,"INATIVO","PESSOA FÍSICA","Rafaelo Leonardo Lofrano","Sao Jose do Rio Preto","SP","2022-10-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1711,"INATIVO","PESSOA FÍSICA","ANDREA CRISTINA CRAIS PINHEIRO LOPES","Nova Granada","SP","2016-08-08","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1708,"ATIVO","PESSOA FÍSICA","Michelle Cristina Burachi de Sousa","Sao Jose do Rio Preto","SP","2023-02-24","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1709,"ATIVO","PESSOA FÍSICA","MARIA APARECIDA DOS SANTOS GRANEIRO","Sao Jose do Rio Preto","SP","2013-08-28","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1712,"INATIVO","PESSOA FÍSICA","Erika Simone Orikassa Ribeiro","Paulo de Faria","SP","2009-02-18","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1710,"INATIVO","PESSOA FÍSICA","ANA CRISTINA MARQUES MARCONDES OLIVEIRA","Jose Bonifacio","SP","2016-07-08","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1714,"INATIVO","PESSOA FÍSICA","Osvaldo Luis Barison","Sao Jose do Rio Preto","SP","1999-07-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
3573,"ATIVO","PESSOA FÍSICA","FELIPE DE SEIXAS DA SILVA","Sao Jose do Rio Preto","SP","2024-09-24","Rede Prestadora Contratualizada - Rio Preto - XML","Profissionais (Médicos, Terapêutas...)"
1715,"INATIVO","PESSOA FÍSICA","Eduardo Catarucci","Jose Bonifacio","SP","1993-04-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1719,"ATIVO","PESSOA FÍSICA","Unilton Celso de Moraes Garcia","Nova Granada","SP","1995-08-01","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1716,"INATIVO","PESSOA FÍSICA","Roberta Christine Sirotto","General Salgado","SP","1999-11-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1717,"ATIVO","PESSOA FÍSICA","ADILSON CORREA JUNIOR","Potirendaba","SP","2011-08-25","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1718,"ATIVO","PESSOA FÍSICA","Viviane Simioli Thereziano Brizante","Jales","SP","2018-12-05","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1720,"ATIVO","PESSOA FÍSICA","FERNANDA SOUBHIA LIEDTKE","Sao Jose do Rio Preto","SP","2007-01-29","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
1721,"ATIVO","PESSOA FÍSICA","Neiglene Fatima de Souza Passarini","Sao Jose do Rio Preto","SP","2021-05-14","Rede Prestadora Contratualizada - Rio Preto - Apresentação Automática","Profissionais (Médicos, Terapêutas...)"
